timestamp;runMode;algorithm;structure;dataType;distribution;structureSize;iterations;pivot;shellParam;time_us
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;513
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;502
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;508
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;580
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;503
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;500
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;504
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;525
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;504
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;570
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;519
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;535
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;564
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;575
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;560
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;583
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;549
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;584
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;556
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;541
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;543
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;603
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;637
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;539
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;566
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;559
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;556
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;548
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;572
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;573
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;652
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;573
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;574
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;608
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;573
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;551
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;546
2026-05-06 21:35:06;1;4;0;0;0;25000;50;-1;-1;544
